target_coverage,coverage_mean,coverage_std,deferral_mean,deferral_std,avg_size_mean,empty_mean,both_mean
0.9,0.9164102564102563,0.03631488357850292,0.38495726495726496,0.10849693457364522,1.384957264957265,0.0,45.04
0.8,0.818119658119658,0.043991303183101724,0.0464957264957265,0.04773349635309643,1.0273504273504275,1.12,4.32
0.7,0.7176068376068376,0.05817298832714164,0.13606837606837607,0.0649049152389234,0.863931623931624,15.92,0.0
