signal,target_coverage,achieved_coverage,coverage_shift,calibration_cutoff,metric,full,retained,delta_vs_full,d_full,d_full_lo,d_full_hi,d_full_mde,p_full_raw,random_mean,random_lo,random_hi,delta_vs_random,pct_in_random,p_raw,retained_prev,random_prev,full_prev,n_retained,n_evaluation,family,predictor,tier,q_fdr,sig_fdr,q_fdr_full,sig_fdr_full
ood_attention_uni2,0.7,0.905511811023622,0.20551181102362204,91.04461288452148,f1,0.7674418604651163,0.7483870967741936,-0.019054763690922738,-0.019374836067644383,-0.04090014151032997,0.00047505193781790503,0.02858893725651919,0.06,0.7672672552731195,0.7450980392156863,0.7898089171974523,-0.01888015849892588,0.048,0.11788211788211789,0.5043478260869565,0.5194347826086956,0.5196850393700787,115,127,ood,ensemble,confident,0.13689536270181432,False,0.07200000000000001,False
ood_attention_uni2,0.7,0.905511811023622,0.20551181102362204,91.04461288452148,brier,0.11937378773682814,0.1265913630359382,0.007217575299110074,0.007501448315927651,0.0010213521914887733,0.015365056956179032,0.010190878848741083,0.034,0.11934469890031332,0.10919679888274636,0.12754694224816088,0.007246664135624886,0.945,0.11188811188811189,0.5043478260869565,0.5194347826086956,0.5196850393700787,115,127,ood,ensemble,confident,0.13426573426573427,False,0.03948387096774194,True
ood_attention_uni2,0.7,0.905511811023622,0.20551181102362204,91.04461288452148,ece,0.10580637880901651,0.11883412538015323,0.013027746571136714,0.015390870485128293,0.0027899758842819073,0.03268184261479356,0.021575563425992688,0.01,0.11073463572704274,0.09350163487636524,0.12824824695920814,0.008099489653110484,0.816,0.3696303696303696,0.5043478260869565,0.5194347826086956,0.5196850393700787,115,127,ood,ensemble,confident,0.3913733325498031,False,0.024,True
ood_attention_uni2,0.7,0.905511811023622,0.20551181102362204,91.04461288452148,cal_gap,0.061115441066542986,0.07639189041827044,0.01527644935172745,0.015145127365389392,0.0024137806101611706,0.03159201601759969,0.021197001933933184,0.01,0.06133670898779578,0.04318940409823606,0.08080131315180784,0.015055181430474657,0.931,0.13986013986013987,0.5043478260869565,0.5194347826086956,0.5196850393700787,115,127,ood,ensemble,confident,0.2157842157842158,False,0.025714285714285714,True
ood_attention_uni2,0.7,0.905511811023622,0.20551181102362204,91.04461288452148,accuracy,0.6850393700787402,0.6608695652173913,-0.024169804861348898,-0.024561340794661136,-0.04674022971899161,-0.003295081424850847,0.031052182391260938,0.026,0.6850956521739131,0.6608695652173913,0.7130434782608696,-0.024226086956521842,0.014,0.10989010989010989,0.5043478260869565,0.5194347826086956,0.5196850393700787,115,127,ood,ensemble,confident,0.13186813186813187,False,0.032275862068965516,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,auroc,0.9225037257824144,0.9675,0.044996274217585674,0.04499273557918539,-0.0033859851241006293,0.0950918502215057,0.06938275979566048,0.058,0.9241167096063956,0.8837655436668594,0.9601633040309648,0.043383290393604446,0.991,0.01998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.0899100899100899,False,0.16061538461538463,False
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,auprc,0.9320934422175569,0.9771489310644461,0.04505548884688926,0.045091521081905755,0.020380693185006425,0.07766362905815903,0.04240418848013523,0.0,0.9337811187316201,0.89130982307981,0.971177425611935,0.04336781233282605,0.993,0.015984015984015984,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.049796357488665184,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,bss,0.5217635811208889,0.8144948039891998,0.2927312228683109,0.28866131152232866,0.17430856696640276,0.41022353375291365,0.16911264196567768,0.0,0.5215980149597869,0.42463808478705006,0.6243793615472006,0.29289678902941296,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.002568859711716855,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,balanced_accuracy,0.6721311475409836,0.9375,0.2653688524590164,0.2623960111137958,0.19961572668358568,0.3365575396825397,0.09780165245220253,0.0,0.6717812900336981,0.6166071428571429,0.7272727272727273,0.26571870996630187,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,sensitivity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,specificity,0.3442622950819672,0.875,0.5307377049180328,0.5247920222275916,0.39923145336717125,0.6731150793650794,0.19560330490440506,0.0,0.3435625800673962,0.23321428571428574,0.45454545454545453,0.5314374199326037,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,ppv,0.6226415094339622,0.9433962264150944,0.3207547169811321,0.31898521956447307,0.23094780219780214,0.4149876414001959,0.1333036217151003,0.0,0.6202150581196454,0.5409836065573771,0.701533348880597,0.32318116829544896,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,npv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,f1,0.7674418604651163,0.970873786407767,0.2034319259426507,0.20339070193009282,0.14004986912797904,0.27383297258297257,0.09651165164805948,0.0,0.7648226800631348,0.7021276595744681,0.824589570255915,0.2060511063446322,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,brier,0.11937378773682814,0.040651248212739265,-0.07872253952408886,-0.07755886312906246,-0.10470109255880962,-0.05202375070565704,0.03774183030667131,0.0,0.11877271694284633,0.09362946043521632,0.14342364328407706,-0.07812146873010706,0.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,ece,0.10580637880901651,0.07728939171175699,-0.028516987097259527,-0.04799578375005044,-0.09869471145838929,-0.0011551542804552387,0.07124373749909757,0.046,0.12653635719463835,0.08709445508146607,0.1698249185545924,-0.049246965482881364,0.005,0.011988011988011988,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.02397602397602398,True,0.06624,False
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,cal_gap,0.061115441066542986,-0.016308146856121142,-0.07742358792266413,-0.07733588595587478,-0.13298864300076563,-0.02149173108124076,0.08047543348856431,0.01,0.06297545265632909,0.014627893967553984,0.11563162785023452,-0.07928359951245023,0.001,0.003996003996003996,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.017982017982017984,True,0.025714285714285714,True
mc_aleatoric,0.9,0.5826771653543307,-0.31732283464566935,0.43372842899836606,accuracy,0.6850393700787402,0.9594594594594594,0.27442008938071927,0.27276343113182044,0.19637385311775796,0.35458553298735385,0.11390036735175815,0.0,0.6831756756756756,0.6081081081081081,0.7567567567567568,0.2762837837837838,1.0,0.001998001998001998,0.6756756756756757,0.5173243243243243,0.5196850393700787,74,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,auroc,0.9225037257824144,0.966931216931217,0.04442749114880262,0.04494666656386654,-0.014582667629724419,0.10604433057273843,0.08364508618576275,0.134,0.9228466504378712,0.86875,0.9676339285714286,0.0440845664933458,0.973,0.055944055944055944,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.1027543884686742,False,0.184,False
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,auprc,0.9320934422175569,0.9796454632760593,0.047552021058502425,0.04780856118846554,0.02124924352044278,0.07991530119670881,0.04463884396697621,0.0,0.9332803119002728,0.8761782757229143,0.9761595372074502,0.04636515137578645,0.988,0.025974025974025976,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.0643566959356433,False,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,bss,0.5217635811208889,0.8448934723035678,0.3231298911826789,0.32135127662540014,0.17668646946910713,0.46789712286630897,0.2034655906964697,0.0,0.5183567038189851,0.38852349999025154,0.640968459283602,0.3265367684845827,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.002568859711716855,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,balanced_accuracy,0.6721311475409836,0.9444444444444444,0.27231329690346084,0.2690347359499603,0.19442599067599076,0.34852272727272726,0.11056051023426706,0.0,0.6733720400295463,0.6111111111111112,0.7321428571428572,0.2710724044148981,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,sensitivity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,specificity,0.3442622950819672,0.8888888888888888,0.5446265938069217,0.5380694718999206,0.38885198135198135,0.6970454545454545,0.22112102046853419,0.0,0.3467440800590925,0.2222222222222222,0.4642857142857143,0.5421448088297963,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,ppv,0.6226415094339622,0.9545454545454546,0.33190394511149235,0.33006301944359273,0.23844846491228064,0.4269117340992341,0.1355068810991191,0.0,0.6222696215304272,0.5294117647058824,0.7174565217391303,0.3322758330150274,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,npv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,f1,0.7674418604651163,0.9767441860465116,0.20930232558139528,0.20925112592697445,0.14575899230941713,0.28143867766858627,0.09785926733756692,0.0,0.7660727192141098,0.6923076923076923,0.835487194583456,0.2106714668324018,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,brier,0.11937378773682814,0.032572370816250765,-0.08680141692057737,-0.08591958854982899,-0.1184714084313369,-0.05435152070231273,0.044823508916800876,0.0,0.11922113601435927,0.08886960120677612,0.1513548396129156,-0.0866487651981085,0.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,ece,0.10580637880901651,0.043044991170366594,-0.06276138763864991,-0.07681824837600086,-0.12422668343642022,-0.02769503724626351,0.06815601022321853,0.0,0.1343831003603836,0.08761844701133667,0.18347710161780315,-0.091338109190017,0.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.004495504495504496,True,0.0,True
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,cal_gap,0.061115441066542986,-0.0017449231197436132,-0.0628603641862866,-0.061906407515676665,-0.12275851963249342,-0.003945065869790319,0.08636389445909466,0.048,0.061201489670823,0.0016701207666967592,0.12137322242216513,-0.06294641279056662,0.018,0.03796203796203796,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.10512564358718204,False,0.07854545454545454,False
mc_aleatoric,0.8,0.47244094488188976,-0.3275590551181103,0.343165454479906,accuracy,0.6850393700787402,0.9666666666666667,0.2816272965879265,0.2798826882878434,0.20212012945103175,0.36220472440944884,0.11631051911676969,0.0,0.6854833333333333,0.6,0.7666666666666667,0.28118333333333334,1.0,0.001998001998001998,0.7,0.5182833333333333,0.5196850393700787,60,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,auroc,0.9225037257824144,0.9654605263157895,0.04295680053337514,0.04327128428599073,-0.02222478824065513,0.10604433057273843,0.08830007506674402,0.176,0.9220689580119515,0.8692866161616161,0.9725651577503429,0.043391568303837946,0.947,0.10789210789210789,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.141287284144427,False,0.21119999999999997,False
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,auprc,0.9320934422175569,0.9800411852436823,0.04794774302612548,0.04817796182357012,0.0215214293834845,0.08025467469050125,0.044779488757355525,0.0,0.9328707545956053,0.8694832410155373,0.9785829688952332,0.04717043064807702,0.978,0.04595404595404595,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.07192807192807192,False,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,bss,0.5217635811208889,0.8358930724362927,0.3141294913154038,0.3113148773163873,0.1499430834582843,0.4655775881937083,0.22491769521162627,0.0,0.5158810658102803,0.3809555231113644,0.6437219439881962,0.3200120066260125,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.002568859711716855,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,balanced_accuracy,0.6721311475409836,0.9375,0.2653688524590164,0.26158639554132906,0.17929331601061477,0.34791666666666665,0.11972118718966222,0.0,0.6729739930873657,0.6,0.7407407407407407,0.2645260069126343,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,sensitivity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,specificity,0.3442622950819672,0.875,0.5307377049180328,0.523172791082658,0.35858663202122953,0.6958333333333333,0.2394423743793245,0.0,0.34594798617473155,0.2,0.48148148148148145,0.5290520138252685,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,ppv,0.6226415094339622,0.95,0.3273584905660377,0.3252636645657899,0.23109536892608848,0.42596672475313246,0.1388837868829052,0.0,0.6240231656201414,0.5116149870801033,0.7391304347826086,0.3259768343798586,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,npv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,1.0,False,1.0,False
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,f1,0.7674418604651163,0.9743589743589743,0.20691711389385803,0.206667160669136,0.1428374936575369,0.28003963865977827,0.09882628259487665,0.0,0.7669840890376618,0.6769117647058824,0.85,0.20737488532131254,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,brier,0.11937378773682814,0.03421708229037517,-0.08515670544645296,-0.0841228195281173,-0.11871660908659584,-0.049277593599825156,0.048636761611513826,0.0,0.11946633387902703,0.08602341093125465,0.1529940465911154,-0.08524925158865185,0.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.0026640026640026644,True,0.0,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,ece,0.10580637880901651,0.03365208953619003,-0.07215428927282648,-0.07828189494828793,-0.130328421145997,-0.021948439532680938,0.07578129370780859,0.006,0.13889956689729457,0.08859833304735798,0.19542202660641458,-0.10524747736110454,0.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.004495504495504496,True,0.016615384615384615,True
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,cal_gap,0.061115441066542986,0.004200028324568672,-0.056915412741974314,-0.05583636601966675,-0.11862486003000454,0.005922004039292263,0.08850657223230424,0.074,0.06013646411806069,-0.011466193328508009,0.13562960928754397,-0.055936435793492015,0.071,0.14385614385614387,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.2157842157842158,False,0.10246153846153845,False
mc_aleatoric,0.7,0.4251968503937008,-0.27480314960629915,0.29559634907076165,accuracy,0.6850393700787402,0.9629629629629629,0.27792359288422275,0.27593816073583777,0.1979379921259843,0.3599128534799646,0.11847983527934076,0.0,0.6863333333333334,0.5925925925925926,0.7777777777777778,0.27662962962962956,1.0,0.001998001998001998,0.7037037037037037,0.5205925925925926,0.5196850393700787,54,127,mc_dropout,ensemble,confident,0.002766464304925844,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,auroc,0.9225037257824144,0.9694989106753813,0.046995184892966946,0.046904293721815836,0.0034821614341830898,0.09365479385889183,0.06376368519477635,0.034,0.922253043141265,0.8842485658212561,0.9596620087428911,0.047245867534116304,0.995,0.011988011988011988,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.08220351077493936,False,0.16061538461538463,False
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,auprc,0.9320934422175569,0.9765076666209169,0.04441422440336007,0.04442995895085977,0.01997142049479881,0.07723146665421567,0.04173818240604296,0.0,0.9323930784142567,0.8916766998954728,0.9696949267298228,0.044114588206660255,0.996,0.00999000999000999,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.049796357488665184,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,bss,0.5217635811208889,0.8180264711456384,0.2962628900247495,0.2929368457096145,0.1889595685967154,0.4048239223267001,0.15738976920419345,0.0,0.5191680589986154,0.42012220431371977,0.6145848028575529,0.298858412147023,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.002568859711716855,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,balanced_accuracy,0.6721311475409836,0.8888888888888888,0.21675774134790526,0.2147740980820231,0.15374333133126059,0.2864666863207546,0.09668970616350067,0.0,0.6719189446946757,0.6216216216216216,0.7195390961262553,0.21696994419421312,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.0026640026640026644,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,sensitivity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,1.0,False,1.0,False
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,specificity,0.3442622950819672,0.7777777777777778,0.4335154826958106,0.4295481961640462,0.30748666266252117,0.5729333726415093,0.19337941232700134,0.0,0.3438378893893516,0.24324324324324326,0.4390781922525107,0.4339398883884262,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.0026640026640026644,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,ppv,0.6226415094339622,0.8947368421052632,0.2720953326713009,0.27101778280730193,0.18278946178199917,0.36648222060957913,0.13128095891593633,0.0,0.6227307801091353,0.5506661991584852,0.6923076923076923,0.27200606199612787,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.002766464304925844,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,npv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,1.0,False,1.0,False
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,f1,0.7674418604651163,0.9444444444444444,0.1770025839793281,0.17706391355877232,0.11801010019354975,0.24564291392306273,0.09251419628288436,0.0,0.7668593118091873,0.7102316978193146,0.8181818181818182,0.1775851326352571,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.002766464304925844,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,brier,0.11937378773682814,0.04118631644188951,-0.07818747129493862,-0.07710095343814351,-0.1033274541571855,-0.05263732968853012,0.03651062597489363,0.0,0.11943610388425704,0.09507608716850385,0.14361209840613268,-0.07824978744236753,0.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.0026640026640026644,True,0.0,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,ece,0.10580637880901651,0.07900642192898652,-0.026799956880029993,-0.04471607984002033,-0.0924163377816657,-0.00040535173542121874,0.06796104297164178,0.05,0.12427619951280457,0.08445804371880608,0.16635704044945154,-0.04526977758381805,0.013,0.027972027972027972,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.04027972027972029,True,0.06666666666666667,False
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,cal_gap,0.061115441066542986,-0.011261744090379833,-0.07237718515692282,-0.07224228927951394,-0.1265172177561466,-0.016990389312697272,0.07941092683772516,0.01,0.06079813374851186,0.016071882189657407,0.10586893139048839,-0.0720598778388917,0.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.01027543884686742,True,0.025714285714285714,True
de_aleatoric,0.9,0.6141732283464567,-0.2858267716535433,0.44072809636157173,accuracy,0.6850393700787402,0.9230769230769231,0.23803755299818297,0.2368443946921036,0.16305621681010804,0.31543828161185733,0.11048535436804012,0.0,0.685,0.6282051282051282,0.7435897435897436,0.23807692307692307,1.0,0.001998001998001998,0.6538461538461539,0.5199358974358973,0.5196850393700787,78,127,deep_ensemble,ensemble,confident,0.002766464304925844,True,0.0,True
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,auroc,0.9225037257824144,0.967479674796748,0.04497594901433366,0.04550006632778212,-0.01133916471622622,0.10604433057273843,0.08263115616372062,0.126,0.9235404836214012,0.8744024445150697,0.9701267748478701,0.04393919117534684,0.971,0.059940059940059943,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.1027543884686742,False,0.184,False
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,auprc,0.9320934422175569,0.9797162261353165,0.04762278391775965,0.04787805812712348,0.021327868655851727,0.0799153011967087,0.04468986279592726,0.0,0.9336558902457253,0.8759272235279393,0.9768894551076571,0.04606033588959124,0.984,0.03396603396603397,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.0643566959356433,False,0.0,True
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,bss,0.5217635811208889,0.845041047706721,0.323277466585832,0.32139031674446666,0.1746045686619103,0.468913571042223,0.20468562092752457,0.0,0.5201280979191586,0.39844215653555476,0.6460384979380783,0.32491294978756236,1.0,0.001998001998001998,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.002568859711716855,True,0.0,True
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,balanced_accuracy,0.6721311475409836,0.9444444444444444,0.27231329690346084,0.2690347359499603,0.19442599067599076,0.34852272727272726,0.11056051023426706,0.0,0.6723954384388583,0.6071428571428571,0.7391521739130434,0.2720490060055861,1.0,0.001998001998001998,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.0026640026640026644,True,0.0,True
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,sensitivity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,1.0,False,1.0,False
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,specificity,0.3442622950819672,0.8888888888888888,0.5446265938069217,0.5380694718999206,0.38885198135198135,0.6970454545454545,0.22112102046853419,0.0,0.34479087687771665,0.21428571428571427,0.47830434782608694,0.5440980120111722,1.0,0.001998001998001998,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.0026640026640026644,True,0.0,True
de_aleatoric,0.8,0.4645669291338583,-0.33543307086614177,0.3343233123536059,ppv,0.6226415094339622,0.9534883720930233,0.33084686265906105,0.3289193973864743,0.2365189199732645,0.4269117340992341,0.13626538659936294,0.0,0.6238678697451485,0.5208125,0.7200851063829786,0.32962050234787477,1.0,0.001998001998001998,0.6949152542372882,0.5208474576271187,0.5196850393700787,59,127,deep_ensemble,ensemble,confident,0.002766464304925844,True,0.0,True
