predictor,family,signal,target_coverage,axis,level,n,realised_coverage,retained_prev,n_retained,metric,full,retained,d_full,d_full_lo,d_full_hi,d_full_p,d_full_mde,d_random,mde,p_raw,q_fdr,sig_fdr,q_fdr_full,sig_fdr_full
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,auprc,0.8960207974664331,0.8328898986997504,-0.06313089876668276,-0.15839500604217363,0.007428433768897,0.092,0.11729570707077011,-0.06474417007855005,0.10576891801900772,0.059940059940059943,0.2319598210009169,False,0.3269182389937107,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,bss,0.5607928933786454,0.5987226921763259,0.03792979879768055,-0.11476300960816127,0.17146536290324157,0.602,0.20628896292968676,0.03976540690887442,0.18617862164315094,0.5214785214785215,0.7672795954045953,False,0.8419059405940594,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,balanced_accuracy,0.7676339285714286,0.871939736346516,0.10430580777508736,0.035085146595045726,0.18420800113067054,0.004,0.10244312729273686,0.1040327291840264,0.07532997226877926,0.001998001998001998,0.02822177822177822,True,0.052558139534883724,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,sensitivity,0.578125,0.7777777777777778,0.1996527777777778,0.06348343685300206,0.350871610845295,0.004,0.20184658921446347,0.19847842414826755,0.14025846115856305,0.001998001998001998,0.01660104601281072,True,0.034769230769230774,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,specificity,0.9571428571428572,0.9661016949152542,0.008958837772397032,-0.011886149568061522,0.039898617662473684,0.812,0.03893390558534934,0.00958703421978535,0.055149926921384755,0.6793206793206793,0.9864776371953405,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,brier,0.10958163497792764,0.08642979331572645,-0.02315184166220119,-0.05045010538618395,0.003353207051443759,0.102,0.03879536918571255,-0.0231186465239491,0.046639293548929775,0.1798201798201798,0.36910915171784736,False,0.20433663366336632,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,ece,0.10994090293464598,0.055580617177711664,-0.054360285756934315,-0.09692692975810273,-0.025419029281467425,0.0,0.051928467033453184,-0.06380328214912803,0.05263391325233349,0.001998001998001998,0.00848102946005044,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,cal_gap,-0.09365096908590909,-0.03250151713443705,0.061149451951472034,0.01733728167426286,0.10649435166427167,0.006,0.06159537162747309,0.060598907885549363,0.06111549244210336,0.007992007992007992,0.031097108020184942,True,0.025829787234042553,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,accuracy,0.7761194029850746,0.9069767441860465,0.1308573412009718,0.06916508112372462,0.1907622469621636,0.0,0.08789494292501493,0.13076663821270218,0.08038624928977595,0.001998001998001998,0.012633200133200134,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,ppv,0.925,0.9130434782608695,-0.011956521739130532,-0.0932411674347158,0.05496031746031736,0.746,0.10465337402994952,-0.011301524666799345,0.09470585210767478,0.7732267732267732,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,npv,0.7127659574468085,0.9047619047619048,0.19199594731509628,0.1158270698067333,0.2726712525516753,0.0,0.11548759657296828,0.1919713601723294,0.10403186024273911,0.001998001998001998,0.010550197466085317,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,female,134,0.6417910447761194,0.313953488372093,86,f1,0.7115384615384616,0.84,0.1284615384615384,0.028338388650233897,0.2278321891685736,0.01,0.13842544462040643,0.12903709891159632,0.11500741817929393,0.001998001998001998,0.024540676714589756,True,0.113,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,auroc,0.8832387350862968,0.8787545787545787,-0.004484156331718059,-0.05665884300326868,0.037378808885661634,0.872,0.06824335530174586,-0.004343773984574528,0.05875154828292017,0.8291708291708292,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,auprc,0.8984281626528332,0.875916139667383,-0.022512022985450186,-0.08382313095545564,0.02352313374669742,0.384,0.07572347093036132,-0.023267744257801093,0.06351773120489877,0.32367632367632365,0.5811428571428572,False,0.6931629392971246,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,bss,0.35499862219199807,0.43425828137805134,0.07925965918605327,-0.0755242710521141,0.22141513152151446,0.284,0.20218160853392925,0.08072684562595228,0.1986581328464688,0.26373626373626374,0.5228455754771545,False,0.5110191082802548,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,balanced_accuracy,0.7671145604077377,0.8179487179487179,0.050834157540980196,-0.010748806174984468,0.10803389156819114,0.098,0.08205950433053885,0.05024091007061615,0.06408018654086003,0.04195804195804196,0.22364428024805383,False,0.49000000000000005,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,sensitivity,0.5567010309278351,0.6666666666666666,0.10996563573883156,-0.010253732174688059,0.22644317807321374,0.076,0.16368489945481282,0.10936014471338074,0.12392846184125723,0.02197802197802198,0.09626032881846835,False,0.31807407407407406,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,specificity,0.9775280898876404,0.9692307692307692,-0.008297320656871165,-0.02329227608577626,0.0,0.256,0.017691324500434088,-0.00887832457214821,0.036165357993597325,0.6933066933066933,0.9972444616994379,False,0.5648472222222223,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,brier,0.16095204343324315,0.13490041853768187,-0.026051624895561287,-0.06083115770867531,0.011080650919384462,0.142,0.04896109672528836,-0.025809415701599198,0.04844818822463236,0.15984015984015984,0.3540984562882373,False,0.2596204819277108,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,ece,0.14688634845898835,0.10715433094371979,-0.03973201751526856,-0.09157085704897276,0.000562793855392502,0.054,0.06332063513155947,-0.04700634804566148,0.06041043431262682,0.025974025974025976,0.06256441970727686,False,0.12558620689655173,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,cal_gap,-0.139530021391849,-0.09436669697654304,0.04516332441530596,-0.0022034122423912894,0.0925060780927457,0.062,0.06810067836833508,0.04480984630068188,0.06492420055547657,0.04395604395604396,0.11805893221822426,False,0.15879324894514768,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,accuracy,0.7580645161290323,0.8504672897196262,0.0924027735905939,0.03532003244469331,0.14630684288322754,0.0,0.07970240607176046,0.09179678989778073,0.07432107950903427,0.001998001998001998,0.012633200133200134,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,ppv,0.9642857142857143,0.9333333333333333,-0.030952380952380953,-0.08124089635854347,0.0,0.256,0.06356476150172552,-0.03184006586419508,0.05853593565461868,0.0959040959040959,0.3244659532084682,False,0.7345,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,npv,0.6692307692307692,0.8181818181818182,0.14895104895104905,0.08130566661694678,0.2234718133115765,0.0,0.10327951778049946,0.14836872444569682,0.09640510865303228,0.001998001998001998,0.010550197466085317,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,sex,male,186,0.5752688172043011,0.3925233644859813,107,f1,0.7058823529411765,0.7777777777777778,0.07189542483660127,-0.024225656478474234,0.15762756483061466,0.128,0.12166402847664491,0.07222423975995329,0.10270378575656862,0.04395604395604396,0.20524929615838708,False,0.5606201550387597,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,auroc,0.8508869179600886,0.9161290322580645,0.06524211429797588,0.01490978314000623,0.13175993742275144,0.01,0.08540107973193972,0.06622992364492863,0.13528265675314263,0.14785214785214784,0.5606474062849901,False,0.17121212121212123,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,auprc,0.9391125519837393,0.9532630269602658,0.01415047497652644,-0.014097495748136651,0.04549835750052177,0.234,0.03947316922478597,0.01392321809017516,0.06753480706395798,0.5874125874125874,0.856084789246743,False,0.5440740740740742,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,bss,0.039950471094333584,0.39449534473670334,0.35454487364236975,0.02006619897854268,0.7429254369012754,0.034,0.5133980264624213,0.3792449854684813,0.4950277522341098,0.011988011988011988,0.07875845085147411,False,0.10497267759562842,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,balanced_accuracy,0.7488913525498891,0.8354838709677419,0.08659251841785276,0.004054157753507564,0.16131991740354917,0.042,0.11183645646079089,0.08732879962879725,0.11103295960896362,0.03196803196803197,0.19012566380987433,False,0.31468354430379747,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,sensitivity,0.6341463414634146,0.8709677419354839,0.23682140047206923,0.11422899131224175,0.37037037037037035,0.0,0.18200697120818266,0.23753920734249212,0.12163654336085528,0.001998001998001998,0.01660104601281072,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,specificity,0.8636363636363636,0.8,-0.0636363636363636,-0.18336538461538462,0.0,0.128,0.12711954554297947,-0.06288160808489751,0.17461030491134294,0.39760239760239763,0.6915319637382675,False,0.34841255605381166,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,brier,0.16012660411851168,0.13306222339198154,-0.02706438072653014,-0.08616077083713247,0.03301557139295628,0.36,0.08638063551468549,-0.02749618718933347,0.05890413390918747,0.2057942057942058,0.4042624042624043,False,0.5202857142857142,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,ece,0.20852400987552336,0.10689701095385395,-0.1016269989216694,-0.16883194996284842,-0.028262537422500237,0.012,0.10062164329120164,-0.10536967759394156,0.07268889077424838,0.001998001998001998,0.00848102946005044,True,0.03958695652173913,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,cal_gap,-0.1801109479632802,-0.04265878402182588,0.13745216394145432,0.05977164820458082,0.22433636226734818,0.0,0.11899912038907193,0.13785909535819352,0.07765730233549019,0.001998001998001998,0.01045506217920011,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,accuracy,0.6826923076923077,0.8478260869565217,0.16513377926421402,0.0672980769230769,0.2672133787265366,0.0,0.1436888382116933,0.16617159778217372,0.10729963046068453,0.001998001998001998,0.012633200133200134,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,ppv,0.9454545454545454,0.9,-0.045454545454545414,-0.10461339206597585,0.0,0.122,0.07579361518726982,-0.04518702398362351,0.07173418011020954,0.06593406593406594,0.25691549829480864,False,0.47212328767123285,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,npv,0.3877551020408163,0.75,0.3622448979591837,0.1610378151260504,0.5569006598240469,0.0,0.28728633961347105,0.36419236319558934,0.15965427331079463,0.001998001998001998,0.010550197466085317,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,20-39,104,0.4423076923076923,0.6739130434782609,46,f1,0.7591240875912408,0.8852459016393442,0.1261218140481034,0.04557143641167567,0.20898266525829962,0.002,0.1206342608426983,0.1275573330290133,0.09494863802336678,0.001998001998001998,0.024540676714589756,True,0.03645161290322581,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,auroc,0.8756952169076752,0.8483333333333334,-0.027361883574341772,-0.10716616814253238,0.030016666312762563,0.424,0.09824398802060724,-0.026092898134030817,0.07539917470611768,0.3276723276723277,0.7811597685015407,False,0.7629299363057325,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,auprc,0.8667487168517518,0.7968850565494632,-0.06986366030228863,-0.18868412298162593,0.011908496735587982,0.1,0.1441877733388189,-0.06961738798040684,0.11192341780669256,0.07192807192807193,0.26561673620497156,False,0.3424242424242424,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,bss,0.34627774232785924,0.3857946425584242,0.03951690023056498,-0.12890889709268993,0.2155670136661537,0.634,0.24471403041145823,0.045846239525530075,0.23857934982414974,0.5934065934065934,0.8237708237708238,False,0.8673365617433414,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,balanced_accuracy,0.7338709677419355,0.7895833333333333,0.055712365591397806,-0.021956550590426758,0.1320102288767681,0.134,0.10831144489895751,0.05708578017841348,0.08148145417034568,0.04595404595404595,0.2339102339102339,False,0.5566911764705883,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,sensitivity,0.5,0.6,0.09999999999999998,-0.04904411764705887,0.2507247831258323,0.178,0.2116966108294505,0.10200172477992525,0.15306648539634662,0.055944055944055944,0.19041199764091332,False,0.5406989247311828,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,specificity,0.967741935483871,0.9791666666666666,0.011424731182795633,-0.011080836414637304,0.0508693746347165,0.71,0.04667959531653321,0.012169835576901877,0.051761819600766985,0.2957042957042957,0.5626724372805877,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,brier,0.16324897490201515,0.1383085811465361,-0.024940393755479046,-0.063281373426064,0.011320702375165775,0.174,0.05442832098856438,-0.025608206602278694,0.059934031701295035,0.23176823176823177,0.4355520640350362,False,0.30437463976945245,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,ece,0.1445760560532411,0.11125525301449918,-0.03332080303874191,-0.0908256287236826,0.009955975455743258,0.118,0.07103865198549858,-0.04489993962560998,0.07302320083073366,0.07792207792207792,0.1515984015984016,False,0.22738412698412697,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,cal_gap,-0.1395833157002926,-0.1030480085986934,0.03653530710159919,-0.019428710526865515,0.09373608128770651,0.184,0.07997228626571772,0.03621151048490873,0.07840876107770021,0.1978021978021978,0.37875688979789923,False,0.36028387096774195,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,accuracy,0.7416666666666667,0.8493150684931506,0.10764840182648394,0.04283963585434181,0.17404411764705874,0.0,0.09396174760946174,0.10814111095287149,0.09133471536805868,0.003996003996003996,0.02055571547096971,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,ppv,0.9354838709677419,0.9375,0.0020161290322581182,-0.08337121212121205,0.0909801136363636,1.0,0.12491299635589613,0.004164160590248489,0.1071726400286243,0.949050949050949,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,npv,0.6741573033707865,0.8245614035087719,0.15040410013798544,0.06809111584170556,0.2318142510005717,0.0,0.11436624188077672,0.14992802414506623,0.11246948020597412,0.001998001998001998,0.010550197466085317,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,40-54,120,0.6083333333333333,0.3424657534246575,73,f1,0.651685393258427,0.7317073170731707,0.08002192381474371,-0.05104626764820944,0.18730865625602466,0.204,0.17265563178021767,0.08396324244621622,0.13920505147778195,0.06393606393606394,0.26176721828895744,False,0.720375,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,auroc,0.8143939393939394,0.7873070325900514,-0.027086906803888033,-0.12330409690871934,0.03571387987012986,0.518,0.11677534255765322,-0.027036158649830777,0.18327140252902327,0.6493506493506493,0.9722476476403178,False,0.8290934844192634,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,auprc,0.7503059618144925,0.703197129667718,-0.047108832146774526,-0.21251012055257246,0.07314095542867087,0.49,0.20117355892788905,-0.04719424154579244,0.2353928166858165,0.47952047952047955,0.7567851143270138,False,0.7978386167146975,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,bss,0.4829491965359608,0.48360858688996367,0.0006593903540028645,-0.1729923545744662,0.18758916802813427,0.95,0.2529200824307245,0.006200780527123861,0.3221353457312235,0.957042957042957,0.997655481050315,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,balanced_accuracy,0.78125,0.7727272727272727,-0.008522727272727293,-0.09999999999999998,0.08333333333333337,0.89,0.12696388591430627,-0.009852725052725275,0.15534197712637005,0.8591408591408591,0.9953973881829593,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,sensitivity,0.5625,0.5454545454545454,-0.017045454545454586,-0.2,0.16666666666666669,0.89,0.25392777182861254,-0.019705450105450106,0.3106839542527401,0.8591408591408591,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,specificity,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,brier,0.08120250571951598,0.07350004732498808,-0.007702458394527906,-0.031132535752314637,0.012878984729589614,0.48,0.03035995686811878,-0.007288630264245005,0.05653501578104219,0.7112887112887113,0.8432661088911089,False,0.6474666666666667,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,ece,0.0713699774180607,0.048996182711562135,-0.022373794706498563,-0.05822998610943252,-0.007583027010448565,0.008,0.03607391517687707,-0.031980685105187014,0.057823868411221405,0.0959040959040959,0.17534272955959704,False,0.031128205128205126,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,cal_gap,-0.014679153858706717,-0.045610062865307555,-0.030930909006600837,-0.06609545644382776,0.0015120486565400753,0.066,0.05050796171348021,-0.03210446084239807,0.07304650680620436,0.21978021978021978,0.4091330356390598,False,0.16692500000000002,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,accuracy,0.9146341463414634,0.921875,0.00724085365853655,-0.023210070810385508,0.04384511820271889,0.73,0.04861546824747438,0.006123734145155324,0.07101974534341293,0.7332667332667333,0.8543050040170962,False,0.879186507936508,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,ppv,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,npv,0.9041095890410958,0.9137931034482759,0.009683514407180072,-0.02276078710289246,0.05129425199847741,0.66,0.05316100593080496,0.00840660154022943,0.07959390700451777,0.7032967032967034,0.8929497468823312,False,0.9309181141439207,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,55-69,82,0.7804878048780488,0.171875,64,f1,0.72,0.7058823529411765,-0.014117647058823457,-0.19212296324365294,0.12353946706887883,0.89,0.22283915704588245,-0.009733883806999244,0.2616488696242894,0.8591408591408591,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,auroc,0.8214285714285714,,-0.15476190476190477,,,,,,0.5113103850241708,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,auprc,0.8611111111111112,,-0.19444444444444453,,,,,,0.4746496763515908,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,bss,0.37058641711118456,,0.009305846057691025,,,,,,0.8131531741833242,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,balanced_accuracy,0.625,,0.125,,,,,,0.32906986507837743,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,sensitivity,0.25,,0.25,,,,,,0.6581397301567548,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,specificity,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,brier,0.1456494241395606,0.11627020065583582,-0.029379223483724792,-0.11804892544070879,0.07061448172124879,0.5724137931034483,0.12024439245313708,-0.03136522340108955,0.19110107033458806,0.6990077177508269,0.8385329736655177,False,0.7330277899025172,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,ece,0.17614030973477798,0.08273685723543167,-0.09340345249934631,-0.19830268635152482,0.015191098496275458,0.17701149425287357,0.1607347626801093,-0.11834677886832823,0.17971162298302631,0.06835722160970231,0.13604207710521082,False,0.3096425850475339,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,cal_gap,-0.15194724771109494,-0.08273685723543167,0.06921039047566327,-0.06853087858284837,0.21377856051025196,0.4114942528735632,0.20002353277919968,0.07115049591183117,0.24126925056695042,0.4498346196251378,0.6149766083613933,False,0.6047869527705881,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,accuracy,0.7272727272727273,0.875,0.1477272727272727,-0.04040404040404044,0.36363636363636365,0.26666666666666666,0.30055179675261445,0.1503323601833536,0.30776036894020053,0.11686879823594266,0.2429430155110178,False,0.446912087912088,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,ppv,1.0,,0.0,,,,,,1.3778397371672357,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,npv,0.7,,0.15714285714285714,,,,,,0.33219254815198457,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,age,70+,11,0.7272727272727273,0.25,8,f1,0.4,,0.2666666666666666,,,,,,0.8217120361884914,,,False,,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,auroc,0.9219694788367405,0.8984289367921081,-0.023540542044632407,-0.058434603032472734,0.006322929575834502,0.158,0.046620601666800966,-0.02341173018298648,0.036542995587805376,0.08591408591408592,0.4412859867405322,False,0.5101142857142857,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,auprc,0.9421264325001173,0.8993477543866975,-0.042778678113419843,-0.0881291151200193,-0.007281616248096978,0.01,0.05682788489633752,-0.04272342499203374,0.02873638612118988,0.001998001998001998,0.019133408963917437,True,0.10865384615384616,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,bss,0.477577989668317,0.5793881081128005,0.10181011844448351,0.013938757484160028,0.19757041259012353,0.024,0.13050516447438304,0.10258594651912323,0.13713564153592933,0.023976023976023976,0.11779524823003085,False,0.08319018404907975,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,balanced_accuracy,0.7792974373740282,0.855072463768116,0.07577502639408773,0.03043616764883841,0.12318911572242904,0.0,0.06475395678773115,0.0759344084321153,0.04593346537815967,0.001998001998001998,0.02822177822177822,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,sensitivity,0.5652173913043478,0.7101449275362319,0.14492753623188415,0.05746732026143793,0.23983181893323782,0.0,0.12924218372179835,0.14506095890375548,0.08986860207682709,0.001998001998001998,0.01660104601281072,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,specificity,0.9933774834437086,1.0,0.0066225165562914245,0.0,0.02069324712643682,0.77,0.01827693200695607,0.006807857960475339,0.015017062547722825,0.7632367632367633,1.0,False,1.0,False
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,brier,0.13047133355084592,0.09771514951012322,-0.0327561840407227,-0.056146662866509225,-0.012567915182039938,0.002,0.031842607086153635,-0.032647960339356824,0.033778203674425696,0.005994005994005994,0.05964527276002686,False,0.011137614678899082,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,ece,0.13859424574109605,0.08858516421961657,-0.05000908152147948,-0.08092736295302033,-0.021048100801679622,0.0,0.044443363424964646,-0.05029633264758121,0.042688471915952715,0.003996003996003996,0.014352511393931512,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,cal_gap,-0.13859424574109613,-0.0885851642196166,0.05000908152147954,0.018619506393569685,0.08282769205353803,0.002,0.045968945855148685,0.04987913278597686,0.043124341991437234,0.003996003996003996,0.018101301683391236,True,0.011673076923076923,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,accuracy,0.7724358974358975,0.8936170212765957,0.12118112384069823,0.07978337656132693,0.1631740235420011,0.0,0.06093896345198705,0.12131542075400348,0.05460241081254082,0.001998001998001998,0.012633200133200134,True,0.0,True
uni2,mc_dropout,mc_predictive_entropy_uni2,0.8,tier,a,312,0.6025641025641025,0.3670212765957447,188,ppv,0.9891304347826086,1.0,0.010869565217391353,0.0,0.03448275862068961,0.77,0.029736895538342148,0.011171489541231927,0.024736904574300417,0.7632367632367633,1.0,False,1.0,False
