target_coverage,n,n_retained,achieved_coverage,full_auroc,retained_auroc,d_auroc,full_accuracy,retained_accuracy,d_accuracy,n_retained_errors,pct_retained_errors_confidently_wrong
0.9,312,265,0.8493589743589743,0.9264941795894863,0.9222489407992672,-0.004245238790219097,0.8557692307692307,0.8830188679245283,0.0272496371552976,31,67.74193548387096
0.8,312,236,0.7564102564102564,0.9264941795894863,0.9048363095238096,-0.021657870065676765,0.8557692307692307,0.8983050847457628,0.042535853976532034,24,87.5
0.7,312,201,0.6442307692307693,0.9264941795894863,0.8975789473684211,-0.02891523222106518,0.8557692307692307,0.9104477611940298,0.05467853042479909,18,100.0
