fold,n_patches,maha_mean,maha_std,maha_median,maha_p90,maha_p95,maha_p99,maha_top5_mean,mahapc_mean,mahapc_p95,mahapc_top5_mean,mahaenergy_mean,mahaenergy_p95,mahaenergy_top5_mean,featnorm_mean,featnorm_p95,featnorm_top5_mean,case_id,encoder,dataset,maha_status,maha_error
4,2627,83.10788249827037,25.328303050406756,80.97030808156248,115.0917498567192,130.32653183449096,151.8011171088387,144.98620340847847,78.79501305040786,124.79377344061164,138.9959448017803,87.53316090992884,111.12631366594977,118.44768862919767,30.69476232394366,34.125,34.946969696969695,TCGA-12-0619,hoptimus,tcga,ok,
0,7415,75.66205467847301,31.847597081929464,69.52439567290469,111.83470888614757,129.6474291454801,178.22541621115798,166.4814321621689,75.20241434942164,127.83429619286365,163.60638734991255,84.06026758307269,111.09472691103521,129.62285318529496,32.957025455158465,35.65625,36.36472371967655,TCGA-26-5133,hoptimus,tcga,ok,
1,7415,74.67481450821114,29.03440409969644,69.4327858242442,110.46457421612708,127.7421769644001,170.778459695889,156.06919079546927,74.44545065996226,124.84462268490705,151.69549917663542,83.55043194159116,110.06204574475863,124.16704456587902,32.957025455158465,35.65625,36.36472371967655,TCGA-26-5133,hoptimus,tcga,ok,
2,7415,71.88032879600476,27.261549856147063,66.90808855929396,107.71736224880324,124.02570969481111,161.2798107165636,146.1478897284506,70.21867333130764,119.76855591927178,142.2021980757025,81.98893993854342,108.07293882380527,119.11104718676202,32.957025455158465,35.65625,36.36472371967655,TCGA-26-5133,hoptimus,tcga,ok,
3,7415,70.73880483734041,27.31742233265821,65.25578817344356,103.03274725196488,118.91770324228958,167.06174319136304,149.31638593752356,68.95597508539142,116.25609193283609,144.48705214815797,81.3348391558844,105.46683884039481,120.61408500362491,32.957025455158465,35.65625,36.36472371967655,TCGA-26-5133,hoptimus,tcga,ok,
4,7415,72.59271991166929,28.77627822766728,66.65569220986234,108.67516117199867,125.49834907839711,171.14132805692023,154.54043128170207,71.85253478078,122.35255819133207,150.55067076194925,82.2609609505031,108.7814529492569,123.35870881998743,32.957025455158465,35.65625,36.36472371967655,TCGA-26-5133,hoptimus,tcga,ok,
0,2022,81.84697706831275,21.482378212873833,80.12314605103734,110.88758436128708,121.71315045052323,141.5355139467506,133.73235417814638,81.27364686982435,119.88302511926771,131.60645855303935,87.20506350993662,107.09678465350174,113.10565361578583,33.452259520276954,35.59375,36.14797794117647,TCGA-19-0957,hoptimus,tcga,ok,
1,2022,72.95152488834101,21.653777908289374,69.46226944926582,100.85334121821347,111.6508883207702,138.73399186671895,128.16226755777987,73.37060451750806,114.50040747341214,130.2924454545882,82.70119821942251,102.38078213704189,110.46999671061535,33.452259520276954,35.59375,36.14797794117647,TCGA-19-0957,hoptimus,tcga,ok,
2,2022,79.08402692238727,22.109987485354505,77.38547389376997,107.616854972128,118.37572735598886,145.75474800086693,135.0724914677561,79.41234128495675,118.48515676202302,134.48084523425226,85.73669054980412,105.43319472693992,113.643376096885,33.452259520276954,35.59375,36.14797794117647,TCGA-19-0957,hoptimus,tcga,ok,
3,2022,81.38491167072152,22.46725755014386,79.95500104853198,110.13458638836791,121.37178994428436,142.34338790981815,134.59452915480367,79.87070749772832,118.21667322460583,132.38307671402865,86.79505806067814,106.73978838780205,113.42513492519939,33.452259520276954,35.59375,36.14797794117647,TCGA-19-0957,hoptimus,tcga,ok,
4,2022,90.33613367809812,23.91050343466418,87.5411939353302,121.43925999634779,135.5252030476965,154.97147099229133,148.53096921383997,90.39595458032882,135.99835872698242,149.9947666345937,91.16021716237833,113.82735153844412,120.28753916729944,33.452259520276954,35.59375,36.14797794117647,TCGA-19-0957,hoptimus,tcga,ok,
0,4436,60.99774704587011,18.772777651915046,58.481884719506745,85.34141610101803,95.73785100116342,116.25090159507586,109.3961573377693,60.27533283674754,94.92310770500764,108.08327596749928,76.74825177609806,94.09462520982633,101.02407857922107,32.317561570108204,34.90625,35.529983108108105,TCGA-27-2524,hoptimus,tcga,ok,
1,4436,58.375846811071824,19.426234944167625,55.14126071791474,84.30795558088549,94.75691388859161,115.82347288629803,108.9830483913822,58.32014898178708,93.12747987846275,108.49751815790722,75.41716822200858,93.58943448013596,100.78116467027122,32.317561570108204,34.90625,35.529983108108105,TCGA-27-2524,hoptimus,tcga,ok,
2,4436,60.09834880114986,19.85448897953481,57.14699596662798,86.84918442874601,97.42855049524479,117.71350048854634,111.20698657121852,59.9815332400063,96.5418250376078,110.32352001159575,76.18249048946488,94.83030962117365,101.79936168146543,32.317561570108204,34.90625,35.529983108108105,TCGA-27-2524,hoptimus,tcga,ok,
3,4436,62.77704208080912,21.2135939816202,59.20732791073679,89.75606423625503,101.34046351895245,130.4447979882529,120.17898979669337,62.05671910214018,100.49135491913653,119.62747132022301,77.442505677522,96.91419613887678,106.2563004943069,32.317561570108204,34.90625,35.529983108108105,TCGA-27-2524,hoptimus,tcga,ok,
4,4436,63.04893202245536,18.902524478697046,60.66092942058667,87.9712487235074,98.30729019859079,116.03208106417345,109.98496240243428,62.302446685753715,97.22870315334768,110.05275380384279,77.48025022475386,95.309828872316,101.11066089549439,32.317561570108204,34.90625,35.529983108108105,TCGA-27-2524,hoptimus,tcga,ok,
0,4188,75.38040807934023,18.683174897682854,73.54277204695117,99.57029446720148,108.05569481200128,126.48523524344526,119.53625843879585,72.6344173284828,104.6969779889992,116.14983629352618,83.95918755469339,100.30280507291164,106.05607234803801,32.426777399713465,34.71875,35.37827380952381,TCGA-27-2527,hoptimus,tcga,ok,
1,4188,80.56133570000468,21.424203946132707,78.52297779551287,109.35124245121311,119.21897277137485,138.53176521298005,130.85348378302692,77.42980890064865,113.37204917799568,124.87204747977265,86.4470975130282,105.79239022760542,111.5777115492295,32.426777399713465,34.71875,35.37827380952381,TCGA-27-2527,hoptimus,tcga,ok,
2,4188,81.96971708590473,21.177804034309,79.68126645857718,110.71916191456349,120.60584412121304,138.25121933203076,132.33098542018533,79.1584144746318,115.69061778798279,128.2164246154634,87.04898851665862,106.32681998598133,112.25383267419173,32.426777399713465,34.71875,35.37827380952381,TCGA-27-2527,hoptimus,tcga,ok,
3,4188,82.680542396422,21.781351680905292,80.45001471562598,110.528369836996,121.05411067911015,145.4817540192678,137.1716891093006,78.81209901287252,114.85253216477837,131.15136309123596,87.35859865028647,106.51839792701952,114.60772410015394,32.426777399713465,34.71875,35.37827380952381,TCGA-27-2527,hoptimus,tcga,ok,
4,4188,78.73768812833211,19.578372853236665,76.47145285873731,105.10744986084623,113.62623728136946,131.83118173140667,125.29851106545237,75.14942539994223,107.69171276577696,118.90394520002945,85.33347229710098,102.77573492970022,108.60917837035774,32.426777399713465,34.71875,35.37827380952381,TCGA-27-2527,hoptimus,tcga,ok,
0,5373,69.89737357615464,22.831139903268717,66.29370348257022,101.47998510563899,112.34791859293054,135.40920876463304,127.35990883143504,69.10714920666707,108.86952208620167,123.49238418719027,81.2047586948281,102.40090698619369,109.94449616876246,33.21118904708729,35.8125,36.44098513011152,TCGA-08-0359,hoptimus,tcga,ok,
