id	filename	md5	size	state
b9ceda12-1359-4171-947c-18ffb4c89700	TCGA-RY-A843-01A-01-TS1.03F3FB8A-2F69-4FF1-AD60-F1DAFD4DE88F.svs	e5df110c9451e328b4a31756dafda9b9	392274799	released
e773e875-60b2-4712-a286-0cf6084e76d6	TCGA-DH-A66G-01A-02-TS2.BD66C53D-CFE8-4285-B882-08A39C4785AA.svs	9593060b2589ccc20dff5b730bb0df9b	390563349	released
17618d4b-cf99-4f59-b251-a65cfb3f9cee	TCGA-02-0074-01A-01-BS1.d100fa86-a2ca-4210-a91a-549340e13b00.svs	5de893a4f713081ca928712e488ce85c	390461033	released
89bab67e-ff26-41eb-aeab-07e6ee5a99a7	TCGA-DH-A66F-01A-01-TS1.C9E6AF70-E6B8-4BC8-ABAE-D0EDE0EE10BB.svs	f0e5efc176ac22c4a1df355887e9c39f	388931545	released
39ab97c5-5b0a-414c-9c26-7c918b4f473a	TCGA-HW-8322-01A-01-BS1.4f1e4b6b-f71a-4e60-bc7a-6847411b0fc9.svs	ce8cc681d22df52c92491a38437a5f44	385042225	released
059a7122-f18c-4061-b8ce-ac272a05b634	TCGA-TQ-A7RF-01A-01-TS1.84C3AC1B-A4B9-4BA5-B4D4-F5897ADC10F5.svs	483e9a34f17fd55d794f783bb897e0b4	379040181	released
0dcb1ecb-b9f3-44b3-b537-a01abd031d34	TCGA-02-0004-01A-01-TS1.7acffca5-3a57-4fe9-ad59-9379f4bb11a9.svs	187be1e32934dc2915abd7ea4e7abee7	378874409	released
73f69e94-9749-408d-b14c-5e96e75ed8ab	TCGA-HT-8113-01A-01-TS1.fc3a2518-e152-4912-a1ca-07ef1e60091f.svs	a4e65a7f447ed6a9098b248577249384	377454279	released
360d047f-4738-4616-8c16-177fd7dff5c0	TCGA-TQ-A8XE-02A-01-TS1.C08D4241-433A-4AE1-965E-81DDE0193D5F.svs	984adedb16d2b7df661986debeaf8257	375435439	released
c06a899e-1acb-4b1e-b8d8-9316e380e68a	TCGA-DU-8167-01A-01-TS1.c4f7743a-9f8b-49a5-b2f6-3dd77937ee82.svs	d31295c5d1609affe6a38f8e02ed88f7	374358089	released
9bd1d80e-97d3-480c-9079-9a09ab0c3390	TCGA-RY-A847-01A-01-TS1.0D4E8888-4D3A-402F-8DB8-495E9E366832.svs	cbcaa8373a1adc8fd0cedc72401f0ca9	372967833	released
27f60a3e-6d10-442d-b0ac-38da8e9935e2	TCGA-S9-A7R3-01A-01-TS1.24AB3CE7-C9F4-47B6-AC92-3CE4D21C3857.svs	a4ca00129225d4fa7d947cde6a8e73bf	372437079	released
64003080-dba8-41df-9527-f1bb4b12a5cb	TCGA-VV-A86M-01A-01-TS1.789C1233-0F4B-4328-9C72-1D7C94028B4F.svs	2fbde3e718618b4954e111d710a64e61	370790615	released
b4812b26-ec63-4dca-8928-03ab0477c789	TCGA-FG-7641-01B-01-BS1.860e7260-bb58-4dc1-8d7b-6a6fe4bd5455.svs	f346113e7632e9c125e42212b3bc5a9b	370670277	released
1b8ae710-38b1-457b-928e-bf2b31fdcdc4	TCGA-FG-8188-01A-01-BS1.b9596e87-efca-4434-bec4-5f3db774127b.svs	538f0fb17c90a9131d2533c88238feb6	370155007	released
e18b2db6-63df-40d1-b615-f7211fa8b77f	TCGA-02-0023-01B-01-TS1.8bce3519-fded-4567-89a7-cc7638a442da.svs	ee994deb317d2002166214f2d056ee72	368166351	released
d2f10c81-dcf2-4dcb-a208-770ae74702e3	TCGA-DB-5280-01A-01-BS1.f3a6869b-f2c8-4b96-917e-63cb85e5b89b.svs	794bde39bdfc0e0858b6f3e3577ec331	366018153	released
8ec65410-8f12-4bb8-9614-91106c9a9689	TCGA-HT-8019-01A-01-BS1.76317500-ac06-4a6c-bce6-f0ab952d32db.svs	94389da176750986b717acaef1e5f34f	365499231	released
e6927804-24fa-4ee4-a039-5e91ef64e90c	TCGA-E1-A7YJ-01A-01-TSA.D2139248-86D6-4D4B-B6F9-63C25366E734.svs	2b9215555fc0294710040bd31f79acae	365195141	released
6cbbec24-dad3-4b9b-a609-eeb825cc4df5	TCGA-FG-7636-01A-01-TS1.35395e7c-a23b-423f-a1cf-3bf6ab96782d.svs	e9fa749a69e6d6caac25ff1a7b67b598	364367407	released
2dbb1978-6cd8-4b30-8f9a-f44784cf8c36	TCGA-HT-A61A-01A-01-TSA.07D06BDE-21EF-4EE8-86FF-1CAE6981B357.svs	0e090ddfbab833ee4b041699c67a604f	361017043	released
687e439d-f1f9-4a7a-86c8-2f460bf2d76c	TCGA-S9-A7R8-01A-01-TS1.78A54345-BDD8-41C6-B305-AD8011F2C42C.svs	e0de254788dbf4d962017a92b91cf885	360456527	released
7b6df73f-71e2-4038-a6fe-a938173d3f08	TCGA-HT-8012-01A-01-TS1.966a4192-c567-47ef-a088-c13a668d6723.svs	6c7cdbc6df85a026c82a6428591c0ba9	355633725	released
e69288b0-4b58-470f-b543-51de93cee555	TCGA-FG-A6J3-01A-01-TS1.8CF02F0A-B653-4A66-8608-221F8AFABDAD.svs	9d5d0002d2c9332bfb027cc309c3d373	353566311	released
487f39a6-8576-4250-a5f8-83423997ac2b	TCGA-02-0016-01A-01-BS1.683107c3-d999-48fe-8466-e98dd1ca08b3.svs	2e3048adb705ec1ade2b70b2f53c0a45	351938845	released
467c90a6-5b3f-48f5-9964-5cabdb3b1526	TCGA-DB-5276-01A-01-BS1.e1f67e5f-07bf-478e-9bbc-78a00e2c4447.svs	39b88c62b48d7472a4f971e835391e1e	351852579	released
60245a25-2608-4367-ba68-d00c5ee8b95d	TCGA-TM-A84B-01A-01-TS1.EDB1F9C9-5F8F-4C31-90FA-7DEA9F0EB833.svs	94e916941da9f9ff7bc4c71768ed05a3	350700089	released
631f0665-e7d0-4ebc-afee-187fb859dd6d	TCGA-HT-8109-01A-01-BS1.2d21c694-b17d-4602-84d3-7a0ca611b951.svs	9be8cd576ef17a13c0b6b908ffafdd40	349610035	released
4377cfe6-2d00-4719-b8c1-81da0e81aece	TCGA-DB-A64O-01A-01-TSA.998174D3-07CD-44A0-B787-4B2611CD300A.svs	d213a0f24850f29fbbaa33ada87d0ce4	349540291	released
fa5db296-a005-4b47-b50a-e4e2407bf058	TCGA-HT-7856-01A-01-BS1.0fb23cf0-9200-4616-86f3-aea6cd65e041.svs	72de6f968d7cd253aa3c19dee3b2965f	346980665	released
cb624d5b-8fb7-452e-8976-ceb422d67af1	TCGA-02-0071-01A-01-BS1.268d116c-ad89-4571-a517-6d0c00e1055f.svs	50f9addddb4452229e12363a1945a6cc	346599523	released
abaa37e1-8a6d-418e-a0b5-3959b3a0a4ec	TCGA-S9-A7R1-01A-01-TS1.332B72B3-EDF0-4DCF-9DE2-B13FD8EFA7D7.svs	b836ac6ad0e82773c01f8a0fade70477	342466529	released
25f774ba-1e61-457c-899b-f8d72b166930	TCGA-S9-A6U2-01A-02-TS2.8CE2E47A-4B12-426E-A5E6-29B55E959666.svs	ecb813d3e2c54a6f9d4e1a72fceb4589	341671511	released
62230145-41df-4824-ae71-db37e6f912df	TCGA-HT-7477-01B-01-TS1.3DD3483B-8EAD-423D-84BB-8EB6171FCB21.svs	e9c1c5aac53e3ff6bddfa78fe240e383	341337899	released
ef446597-e358-4c7c-858f-e0018590363b	TCGA-DB-5275-01A-01-BS1.0e508f4e-04df-46cf-8af0-180d0f196b4f.svs	18214753b5a0c199b9cf9baf920be433	334566609	released
2d2fbcc4-f449-4327-9a56-b7be341efc7e	TCGA-DH-A669-02A-01-TS1.3C25C44F-6815-41A3-8075-305964F6F728.svs	e90481384b62ccf8d6d32fd47e4fd427	333912255	released
e5018d1e-3346-4537-8da7-9f00136501e1	TCGA-S9-A89V-01A-01-TS1.9DDADEDC-5B85-4C19-B961-14A8696972FD.svs	fceaec4138d464bdb4044b3bf7699c12	333125215	released
689e3d53-20b5-47db-813f-afde586f257d	TCGA-02-0075-01A-01-TS1.39f547cd-5dc3-4bf4-99ea-073bb161c23c.svs	cd6c02027657f0ac871c8df746c8febd	329871005	released
1033e0d8-67df-45cf-9613-676b577eca62	TCGA-TM-A84O-01A-01-TS1.9CF9D00F-873B-4D8D-99DB-C6EE1DE8AF2D.svs	d4355827038f5fe00d5940b001f0149a	327587507	released
38a6c326-f08d-49e3-879f-7508dc6dce7e	TCGA-VM-A8CE-01A-01-TS1.990C63C2-C976-4C1E-966C-3AA23B26C3EE.svs	d3600bc8e0dd781fc639ac6e28d34ff4	324830877	released
34cbfdfb-3b32-4186-a2ff-a6a2d460d863	TCGA-S9-A6WM-01A-01-TS1.0DCF195F-79F3-44BD-A9A6-6332987B6C0F.svs	c6a052bd91e59481330970659f13b3b4	324580997	released
58d8590a-638d-4bbf-a961-9c07da71eaad	TCGA-F6-A8O3-01A-01-TSA.358AB62B-2045-4E29-99C0-3C66D602D545.svs	64558204c5d0b4c26528fef1cbb4f4c6	323927411	released
d51ef8d4-2a4f-4d7d-a8b0-03ede3109641	TCGA-S9-A6WP-01A-01-TS1.D78BEFC6-80A4-4B8E-B156-63B5693A5447.svs	6a31f69e7a355272a68f896598f2c72e	323281697	released
653512f8-a885-4cf2-8e0b-b290de1e472e	TCGA-FG-A87Q-01A-01-TSA.6434C350-A751-4C33-A355-F2AD717E4B81.svs	dca6103b55c04fc43614493a7bb8a2ec	322039457	released
e0ad037d-f9cc-43a4-a625-327e966a7450	TCGA-QH-A65S-01A-01-TS1.054903B8-8FC1-4302-BAFD-032FE13606B6.svs	510acb0ed57d3fc40a1e928a0cdc8e3a	320519455	released
