dataset,encoder,patient_id,n_patches,featnorm_mean
ebrains,hoptimus,a1982cbc-357f-11eb-a71d-001a7dda7111,790.0,33.33664952531645
ebrains,hoptimus,a1982cbd-357f-11eb-81a2-001a7dda7111,3774.0,33.07441126788553
ebrains,hoptimus,a1982cc6-357f-11eb-a3b0-001a7dda7111,5083.0,32.6232109482589
ebrains,hoptimus,a1982cc8-357f-11eb-b4ef-001a7dda7111,5682.0,33.761568879795846
ebrains,hoptimus,a1982ccf-357f-11eb-9475-001a7dda7111,3621.0,33.392247479977904
ebrains,hoptimus,a19852e0-357f-11eb-8105-001a7dda7111,296.0,31.986433699324323
ebrains,hoptimus,a19852e9-357f-11eb-92f6-001a7dda7111,231.0,32.36126893939394
ebrains,hoptimus,a19852eb-357f-11eb-a568-001a7dda7111,5347.0,31.975567491116514
ebrains,hoptimus,a19852f1-357f-11eb-80b2-001a7dda7111,1435.0,31.0276350174216
ebrains,hoptimus,a19852f2-357f-11eb-bd7b-001a7dda7111,5948.0,33.74670319855414
ebrains,hoptimus,a19852f6-357f-11eb-be05-001a7dda7111,3527.0,32.48440601077403
ebrains,hoptimus,a19852f8-357f-11eb-8c26-001a7dda7111,797.0,33.8219887076537
ebrains,uni2,a194f783-357f-11eb-9ee2-001a7dda7111,2901.0,15.37977744743192
ebrains,uni2,a194f784-357f-11eb-9bda-001a7dda7111,1980.0,18.170379577020203
ebrains,uni2,a194f78d-357f-11eb-a5e4-001a7dda7111,2462.0,19.86853295085297
ebrains,uni2,a194f795-357f-11eb-b390-001a7dda7111,120.0,18.78216145833333
ebrains,uni2,a194f796-357f-11eb-b46b-001a7dda7111,3253.0,15.317543421457115
ebrains,uni2,a194f797-357f-11eb-ab01-001a7dda7111,221.0,17.37128817873303
ebrains,uni2,a1951e90-357f-11eb-95e4-001a7dda7111,388.0,16.791116301546392
ebrains,uni2,a1951e91-357f-11eb-b9dd-001a7dda7111,95.0,16.05592105263158
ebrains,uni2,a1951e94-357f-11eb-ba5a-001a7dda7111,6360.0,15.914706171383648
ebrains,uni2,a1951e95-357f-11eb-bfa9-001a7dda7111,4326.0,16.370309971682847
ebrains,uni2,a1951e9d-357f-11eb-a743-001a7dda7111,2740.0,17.68882299270073
ebrains,uni2,a1951ea2-357f-11eb-ba28-001a7dda7111,2314.0,16.69602149956785
ebrains,uni2,a1951ea4-357f-11eb-a591-001a7dda7111,1803.0,14.014940377149196
ebrains,uni2,a1951ea5-357f-11eb-a411-001a7dda7111,3381.0,17.85597132874889
ebrains,uni2,a1951eaa-357f-11eb-8086-001a7dda7111,771.0,19.072156695849547
ebrains,uni2,a1951eb1-357f-11eb-815d-001a7dda7111,1121.0,16.290031222123105
ebrains,uni2,a1951eb2-357f-11eb-88a6-001a7dda7111,4450.0,17.56632900280899
ebrains,uni2,a1951eb5-357f-11eb-98dd-001a7dda7111,159.0,14.73123034591195
ebrains,uni2,a1951eba-357f-11eb-9519-001a7dda7111,1254.0,18.12389104864434
ebrains,uni2,a1951ec6-357f-11eb-8633-001a7dda7111,4801.0,15.57349543063945
ebrains,uni2,a1951ecb-357f-11eb-bea5-001a7dda7111,271.0,13.765307887453874
ebrains,uni2,a1951ecc-357f-11eb-bef2-001a7dda7111,252.0,13.41272941468254
ebrains,uni2,a1951ecd-357f-11eb-af94-001a7dda7111,267.0,18.01755617977528
ebrains,uni2,a1951ed2-357f-11eb-be71-001a7dda7111,315.0,18.046775793650795
ebrains,uni2,a1951ed4-357f-11eb-b88a-001a7dda7111,3572.0,18.15265213815789
ebrains,uni2,a1951ede-357f-11eb-9766-001a7dda7111,2665.0,16.404394348030017
ebrains,uni2,a1951efa-357f-11eb-bfc3-001a7dda7111,1573.0,16.97924944373808
ebrains,uni2,a1951efd-357f-11eb-ac28-001a7dda7111,112.0,18.157784598214285
ebrains,uni2,a1951f01-357f-11eb-a6d9-001a7dda7111,487.0,17.149688783367555
ebrains,uni2,a1951f10-357f-11eb-87e9-001a7dda7111,1853.0,15.855867174851593
ebrains,uni2,a1951f12-357f-11eb-86fa-001a7dda7111,3518.0,17.54051041074474
ebrains,uni2,a1951f22-357f-11eb-a9d7-001a7dda7111,345.0,17.741259057971014
ebrains,uni2,a1951f23-357f-11eb-bcf1-001a7dda7111,1283.0,15.693650136399064
ebrains,uni2,a1951f26-357f-11eb-869e-001a7dda7111,1651.0,16.724783275287706
ebrains,uni2,a1951f27-357f-11eb-9a65-001a7dda7111,410.0,16.30047637195122
ebrains,uni2,a1954598-357f-11eb-998e-001a7dda7111,4444.0,19.29797022671017
ebrains,uni2,a195459f-357f-11eb-8313-001a7dda7111,1006.0,15.639157244035784
ebrains,uni2,a19545a0-357f-11eb-840d-001a7dda7111,997.0,16.022332622868607
ebrains,uni2,a19545ae-357f-11eb-8960-001a7dda7111,3823.0,15.276351605414597
ebrains,uni2,a19545b0-357f-11eb-a234-001a7dda7111,4969.0,18.126136735258605
ebrains,uni2,a19545b1-357f-11eb-a00c-001a7dda7111,2647.0,15.885480614846996
ebrains,uni2,a19545bf-357f-11eb-afb1-001a7dda7111,262.0,14.55510496183206
ebrains,uni2,a19545c3-357f-11eb-add5-001a7dda7111,1820.0,16.198514766483516
ebrains,uni2,a19545c4-357f-11eb-8261-001a7dda7111,2320.0,18.516089709051723
ebrains,uni2,a19545c5-357f-11eb-9865-001a7dda7111,2336.0,17.536798346532535
ebrains,uni2,a19545c6-357f-11eb-8fa3-001a7dda7111,1072.0,15.950610715951491
ebrains,uni2,a19545c7-357f-11eb-b08b-001a7dda7111,2443.0,18.63406927957429
ebrains,uni2,a19545e7-357f-11eb-9cdb-001a7dda7111,2114.0,18.915222918637653
ebrains,uni2,a19545ea-357f-11eb-9dc0-001a7dda7111,3234.0,16.65075177798392
ebrains,uni2,a19545eb-357f-11eb-8eb7-001a7dda7111,3275.0,18.1444036259542
ebrains,uni2,a19545ec-357f-11eb-8af8-001a7dda7111,3669.0,15.177260067457071
ebrains,uni2,a19545f8-357f-11eb-be6f-001a7dda7111,3565.0,20.50569775596073
ebrains,uni2,a19545fc-357f-11eb-babc-001a7dda7111,3377.0,15.621566849274505
ebrains,uni2,a19545fe-357f-11eb-9a36-001a7dda7111,2623.0,18.74252108749524
ebrains,uni2,a1956cac-357f-11eb-aee6-001a7dda7111,352.0,15.584761186079543
ebrains,uni2,a1956cad-357f-11eb-b824-001a7dda7111,4361.0,15.815695941297868
ebrains,uni2,a1956cb8-357f-11eb-932d-001a7dda7111,5258.0,15.138318990110308
ebrains,uni2,a1956cb9-357f-11eb-9c2a-001a7dda7111,1907.0,15.1039631948086
ebrains,uni2,a1956cbb-357f-11eb-a8a0-001a7dda7111,1958.0,17.496329162410625
ebrains,uni2,a1956cbc-357f-11eb-bfe1-001a7dda7111,3310.0,16.363212802114802
ebrains,uni2,a1956cc4-357f-11eb-ac83-001a7dda7111,7309.0,17.649938218292515
ebrains,uni2,a1956ccd-357f-11eb-998b-001a7dda7111,545.0,18.996229931192666
ebrains,uni2,a1956cda-357f-11eb-ba62-001a7dda7111,2216.0,17.486878102436823
ebrains,uni2,a1956cdb-357f-11eb-a2b4-001a7dda7111,1384.0,15.44081353865607
ebrains,uni2,a1956ce4-357f-11eb-9ca6-001a7dda7111,1453.0,15.3838072092223
ebrains,uni2,a1956cf0-357f-11eb-ad40-001a7dda7111,2879.0,17.42785038207711
ebrains,uni2,a1956cf3-357f-11eb-b68f-001a7dda7111,2271.0,16.02859423161603
ebrains,uni2,a1956cf6-357f-11eb-a19e-001a7dda7111,1000.0,14.3499453125
ebrains,uni2,a1956cfa-357f-11eb-9673-001a7dda7111,5305.0,16.333884601790764
ebrains,uni2,a1956d02-357f-11eb-a8b9-001a7dda7111,4373.0,18.219462825863253
ebrains,uni2,a1956d06-357f-11eb-856b-001a7dda7111,1849.0,14.265367259329368
ebrains,uni2,a1956d10-357f-11eb-aa4e-001a7dda7111,97.0,17.70594394329897
ebrains,uni2,a1956d11-357f-11eb-bf6c-001a7dda7111,447.0,19.547014821029084
ebrains,uni2,a1956d15-357f-11eb-af96-001a7dda7111,3570.0,16.03347995448179
ebrains,uni2,a19593bf-357f-11eb-96fe-001a7dda7111,3531.0,16.0795609423676
ebrains,uni2,a19593c1-357f-11eb-bb24-001a7dda7111,672.0,14.617733909970235
ebrains,uni2,a19593c2-357f-11eb-b9c0-001a7dda7111,6249.0,16.9858789906385
ebrains,uni2,a19593c6-357f-11eb-b657-001a7dda7111,4843.0,16.076960303530868
ebrains,uni2,a19593ce-357f-11eb-b8ef-001a7dda7111,519.0,14.43939667630058
ebrains,uni2,a19593d0-357f-11eb-9fea-001a7dda7111,6829.0,18.40859866927808
ebrains,uni2,a19593d8-357f-11eb-b8b7-001a7dda7111,787.0,19.43128573697586
ebrains,uni2,a19593d9-357f-11eb-991f-001a7dda7111,628.0,14.903363853503183
ebrains,uni2,a19593df-357f-11eb-86a4-001a7dda7111,3535.0,18.78023117043848
ebrains,uni2,a19593e1-357f-11eb-ad0e-001a7dda7111,5513.0,15.391989672138582
ebrains,uni2,a19593e2-357f-11eb-a6ac-001a7dda7111,377.0,16.14501823607427
ebrains,uni2,a19593e9-357f-11eb-8689-001a7dda7111,367.0,16.867634536784742
ebrains,uni2,a19593ec-357f-11eb-8adf-001a7dda7111,5646.0,14.420972812610698
ebrains,uni2,a19593ee-357f-11eb-a1ac-001a7dda7111,5140.0,15.70877310311284
ebrains,uni2,a19593fa-357f-11eb-bd30-001a7dda7111,3031.0,20.53631227317717
ebrains,uni2,a19593fd-357f-11eb-98f7-001a7dda7111,1992.0,17.745176016566266
ebrains,uni2,a195940e-357f-11eb-86d1-001a7dda7111,157.0,17.733330015923567
ebrains,uni2,a1959414-357f-11eb-a366-001a7dda7111,293.0,15.414755759385663
ebrains,uni2,a1959419-357f-11eb-b848-001a7dda7111,3179.0,15.881492804340988
ebrains,uni2,a1959422-357f-11eb-b8d5-001a7dda7111,389.0,16.567962724935732
ebrains,uni2,a195942f-357f-11eb-93a5-001a7dda7111,3498.0,15.635682443539164
ebrains,uni2,a1959438-357f-11eb-af8c-001a7dda7111,3929.0,15.67779651310766
ebrains,uni2,a195943f-357f-11eb-bfb8-001a7dda7111,3119.0,15.470560977075984
ebrains,uni2,a1959440-357f-11eb-99c0-001a7dda7111,2567.0,18.725801641020645
ebrains,uni2,a195bac7-357f-11eb-bfc8-001a7dda7111,3643.0,18.917343621328577
ebrains,uni2,a195bacc-357f-11eb-803c-001a7dda7111,2186.0,14.70373255946935
ebrains,uni2,a195bad0-357f-11eb-ae3c-001a7dda7111,3945.0,16.847427519011408
ebrains,uni2,a195bad3-357f-11eb-9b59-001a7dda7111,6260.0,18.066675818690097
ebrains,uni2,a195bad6-357f-11eb-8742-001a7dda7111,3524.0,16.03676796608967
ebrains,uni2,a195badc-357f-11eb-a490-001a7dda7111,758.0,15.825919360158313
ebrains,uni2,a195bade-357f-11eb-96cc-001a7dda7111,582.0,15.508215206185566
ebrains,uni2,a195bae0-357f-11eb-b35c-001a7dda7111,1061.0,14.818942919415646
ebrains,uni2,a195bae3-357f-11eb-b1e7-001a7dda7111,4250.0,19.11036580882353
ebrains,uni2,a195bae9-357f-11eb-b01c-001a7dda7111,3424.0,15.298072886244158
ebrains,uni2,a195baeb-357f-11eb-aac2-001a7dda7111,2324.0,18.743915393717728
ebrains,uni2,a195baf5-357f-11eb-9e7a-001a7dda7111,3761.0,18.528364713507045
ebrains,uni2,a195bb02-357f-11eb-baf6-001a7dda7111,2773.0,16.789366773350164
ebrains,uni2,a195bb05-357f-11eb-ab71-001a7dda7111,764.0,18.239743537303664
ebrains,uni2,a195bb0a-357f-11eb-b2b4-001a7dda7111,721.0,18.68234223300971
ebrains,uni2,a195bb11-357f-11eb-b4f1-001a7dda7111,4987.0,19.04412723080008
ebrains,uni2,a195bb18-357f-11eb-8a27-001a7dda7111,1372.0,14.983634748542274
ebrains,uni2,a195bb19-357f-11eb-a220-001a7dda7111,553.0,16.19247287522604
ebrains,uni2,a195bb20-357f-11eb-a78e-001a7dda7111,469.0,13.702425373134329
ebrains,uni2,a195bb21-357f-11eb-b912-001a7dda7111,83.0,16.640625
ebrains,uni2,a195bb27-357f-11eb-93cc-001a7dda7111,5777.0,17.788087458888697
ebrains,uni2,a195bb2b-357f-11eb-9fcc-001a7dda7111,2530.0,19.96377840909091
ebrains,uni2,a195bb31-357f-11eb-b01c-001a7dda7111,2833.0,19.12387762530886
ebrains,uni2,a195bb32-357f-11eb-b275-001a7dda7111,4514.0,18.192550260301285
ebrains,uni2,a195bb35-357f-11eb-8ea2-001a7dda7111,3124.0,15.748572043053777
ebrains,uni2,a195bb36-357f-11eb-9bc5-001a7dda7111,4425.0,18.257713629943503
ebrains,uni2,a195bb3e-357f-11eb-820b-001a7dda7111,657.0,18.259679414003045
ebrains,uni2,a195bb4a-357f-11eb-adce-001a7dda7111,2374.0,19.310709772535805
ebrains,uni2,a195bb4c-357f-11eb-8ade-001a7dda7111,2589.0,15.243047508690614
ebrains,uni2,a195bb4d-357f-11eb-907d-001a7dda7111,3652.0,17.94601844879518
ebrains,uni2,a195bb52-357f-11eb-93f8-001a7dda7111,3373.0,14.86741448636229
ebrains,uni2,a195e1cf-357f-11eb-a906-001a7dda7111,2847.0,15.134700452230415
ebrains,uni2,a195e1d1-357f-11eb-8ab1-001a7dda7111,167.0,16.231474550898202
ebrains,uni2,a195e1d3-357f-11eb-86d9-001a7dda7111,225.0,18.7446875
ebrains,uni2,a195e1d4-357f-11eb-ae49-001a7dda7111,127.0,15.065329724409448
ebrains,uni2,a195e1db-357f-11eb-82c7-001a7dda7111,252.0,16.531001984126984
ebrains,uni2,a195e1df-357f-11eb-a578-001a7dda7111,4498.0,14.563698449310804
ebrains,uni2,a195e1e1-357f-11eb-92d2-001a7dda7111,3044.0,19.58287306997372
ebrains,uni2,a195e1e6-357f-11eb-9824-001a7dda7111,81.0,17.649016203703702
ebrains,uni2,a195e1ef-357f-11eb-b7e2-001a7dda7111,2946.0,19.13486507128309
ebrains,uni2,a195e1f0-357f-11eb-bff5-001a7dda7111,1621.0,18.58174448642813
ebrains,uni2,a195e1f1-357f-11eb-8f80-001a7dda7111,1669.0,14.699277261833434
ebrains,uni2,a195e1f5-357f-11eb-815e-001a7dda7111,484.0,14.822830578512397
ebrains,uni2,a195e1f8-357f-11eb-b29e-001a7dda7111,2579.0,15.32837642981776
ebrains,uni2,a195e1fd-357f-11eb-9723-001a7dda7111,4417.0,19.55897844973964
ebrains,uni2,a195e202-357f-11eb-b1aa-001a7dda7111,1832.0,18.024571847707424
ebrains,uni2,a195e207-357f-11eb-8fb6-001a7dda7111,865.0,15.310639450867052
ebrains,uni2,a195e209-357f-11eb-a95d-001a7dda7111,2369.0,16.321305139299284
ebrains,uni2,a195e20c-357f-11eb-a759-001a7dda7111,1360.0,18.41549862132353
ebrains,uni2,a195e20d-357f-11eb-89f6-001a7dda7111,2581.0,14.580131852963968
ebrains,uni2,a195e210-357f-11eb-92a3-001a7dda7111,790.0,14.872913370253164
ebrains,uni2,a195e214-357f-11eb-b09c-001a7dda7111,5601.0,18.16581581414033
ebrains,uni2,a195e218-357f-11eb-907e-001a7dda7111,339.0,18.624078171091444
ebrains,uni2,a195e21c-357f-11eb-b93b-001a7dda7111,2611.0,15.006968714094215
ebrains,uni2,a195e220-357f-11eb-88fe-001a7dda7111,2667.0,14.967997164416948
ebrains,uni2,a195e223-357f-11eb-a41f-001a7dda7111,453.0,17.85652938741722
ebrains,uni2,a195e226-357f-11eb-815b-001a7dda7111,4218.0,18.82532820649597
ebrains,uni2,a195e233-357f-11eb-9083-001a7dda7111,866.0,15.337101255773671
ebrains,uni2,a195e235-357f-11eb-8350-001a7dda7111,3099.0,14.086071111648918
ebrains,uni2,a195e242-357f-11eb-a382-001a7dda7111,1499.0,18.26349858238826
ebrains,uni2,a195e245-357f-11eb-9fd3-001a7dda7111,3986.0,17.629562844957352
ebrains,uni2,a195e249-357f-11eb-acce-001a7dda7111,1828.0,17.957052618982495
ebrains,uni2,a195e24e-357f-11eb-8cc5-001a7dda7111,863.0,17.895785052143683
ebrains,uni2,a195e250-357f-11eb-94fc-001a7dda7111,2535.0,18.95372596153846
ebrains,uni2,a195e254-357f-11eb-be23-001a7dda7111,195.0,16.787540064102565
ebrains,uni2,a195e255-357f-11eb-aed1-001a7dda7111,6674.0,19.248855165567875
ebrains,uni2,a195e256-357f-11eb-87f2-001a7dda7111,254.0,17.742279773622048
ebrains,uni2,a195e259-357f-11eb-ba43-001a7dda7111,1093.0,18.612298433211343
ebrains,uni2,a195e263-357f-11eb-aa84-001a7dda7111,5074.0,17.383088108494285
ebrains,uni2,a195e265-357f-11eb-a245-001a7dda7111,3263.0,16.587017315353968
ebrains,uni2,a195e269-357f-11eb-a6ab-001a7dda7111,1755.0,19.92065081908832
ebrains,uni2,a195e26c-357f-11eb-95a8-001a7dda7111,6467.0,15.375777988248029
ebrains,uni2,a195e26e-357f-11eb-a442-001a7dda7111,3048.0,16.05778122949475
ebrains,uni2,a195e272-357f-11eb-9885-001a7dda7111,879.0,16.032360992605234
ebrains,uni2,a195e275-357f-11eb-906a-001a7dda7111,5905.0,18.46940490050804
ebrains,uni2,a195e276-357f-11eb-afa4-001a7dda7111,246.0,13.33908155487805
ebrains,uni2,a19608e8-357f-11eb-ac12-001a7dda7111,916.0,16.056990311135372
ebrains,uni2,a19608fd-357f-11eb-8d12-001a7dda7111,3867.0,18.66378773920352
ebrains,uni2,a19608fe-357f-11eb-ab16-001a7dda7111,5533.0,18.94489878908368
ebrains,uni2,a1960900-357f-11eb-82fc-001a7dda7111,588.0,16.897746598639454
ebrains,uni2,a196090c-357f-11eb-8d54-001a7dda7111,2932.0,16.576419679399727
ebrains,uni2,a1960910-357f-11eb-93ca-001a7dda7111,3256.0,19.983129702856264
ebrains,uni2,a1960911-357f-11eb-880f-001a7dda7111,5462.0,17.949327455602344
ebrains,uni2,a1960913-357f-11eb-9740-001a7dda7111,189.0,18.48640046296296
ebrains,uni2,a196091a-357f-11eb-ad55-001a7dda7111,2299.0,15.711032650065246
ebrains,uni2,a196091b-357f-11eb-ad04-001a7dda7111,2880.0,17.938837348090278
ebrains,uni2,a196091c-357f-11eb-9e7d-001a7dda7111,2498.0,18.100170761609288
ebrains,uni2,a1960927-357f-11eb-ba11-001a7dda7111,118.0,16.672272245762713
ebrains,uni2,a196092c-357f-11eb-b412-001a7dda7111,565.0,15.33841261061947
ebrains,uni2,a196092d-357f-11eb-974f-001a7dda7111,2760.0,18.711639492753623
ebrains,uni2,a1960931-357f-11eb-abad-001a7dda7111,4891.0,15.659701812001636
ebrains,uni2,a1960933-357f-11eb-9059-001a7dda7111,1304.0,15.345109998082824
ebrains,uni2,a1960936-357f-11eb-98e1-001a7dda7111,125.0,16.8949375
ebrains,uni2,a1960940-357f-11eb-8fd3-001a7dda7111,627.0,20.06825657894737
ebrains,uni2,a1960947-357f-11eb-8838-001a7dda7111,3239.0,19.00721914556962
ebrains,uni2,a1960948-357f-11eb-bf70-001a7dda7111,6692.0,17.31905516848476
ebrains,uni2,a1960949-357f-11eb-8e9f-001a7dda7111,3640.0,18.3698231456044
ebrains,uni2,a196095a-357f-11eb-bf18-001a7dda7111,2335.0,15.77856999464668
ebrains,uni2,a196095b-357f-11eb-8039-001a7dda7111,3631.0,17.51676965711925
ebrains,uni2,a196095f-357f-11eb-a830-001a7dda7111,5562.0,18.22676195613089
ebrains,uni2,a1960962-357f-11eb-a72f-001a7dda7111,4080.0,18.865295649509804
ebrains,uni2,a1960967-357f-11eb-836b-001a7dda7111,712.0,15.885873858848315
ebrains,uni2,a196096a-357f-11eb-b997-001a7dda7111,4695.0,19.31039669861555
ebrains,uni2,a1960973-357f-11eb-ab24-001a7dda7111,682.0,14.89014387829912
ebrains,uni2,a1960981-357f-11eb-a860-001a7dda7111,6475.0,17.519400337837837
ebrains,uni2,a1960987-357f-11eb-abc9-001a7dda7111,112.0,15.729143415178571
ebrains,uni2,a196098d-357f-11eb-bfb7-001a7dda7111,4043.0,18.848012768983427
ebrains,uni2,a196098f-357f-11eb-b049-001a7dda7111,4311.0,16.97511996926467
ebrains,uni2,a1960998-357f-11eb-9566-001a7dda7111,2979.0,16.078893399630747
ebrains,uni2,a196099c-357f-11eb-abe4-001a7dda7111,144.0,16.946940104166668
ebrains,uni2,a196099f-357f-11eb-b66d-001a7dda7111,4796.0,18.518319302543787
ebrains,uni2,a19609a9-357f-11eb-9002-001a7dda7111,2419.0,18.437903705043407
ebrains,uni2,a19609b0-357f-11eb-b110-001a7dda7111,274.0,16.568630246350367
ebrains,uni2,a19609b4-357f-11eb-b94f-001a7dda7111,747.0,15.682500836680054
ebrains,uni2,a19609b5-357f-11eb-8ac5-001a7dda7111,3229.0,19.57462401285228
ebrains,uni2,a19609b7-357f-11eb-b0be-001a7dda7111,141.0,15.42857934397163
ebrains,uni2,a19609b9-357f-11eb-ab37-001a7dda7111,1955.0,15.56972506393862
ebrains,uni2,a19609bb-357f-11eb-a131-001a7dda7111,2896.0,14.797538630870166
ebrains,uni2,a19609bf-357f-11eb-a7de-001a7dda7111,4699.0,19.02169677058949
ebrains,uni2,a19609c7-357f-11eb-be55-001a7dda7111,734.0,19.738887942779293
ebrains,uni2,a1962fef-357f-11eb-8a18-001a7dda7111,4891.0,18.560814825700263
ebrains,uni2,a1962ff0-357f-11eb-8aff-001a7dda7111,2210.0,18.74844103506788
ebrains,uni2,a1962ff2-357f-11eb-8dff-001a7dda7111,2355.0,15.920833333333333
ebrains,uni2,a1963008-357f-11eb-9e5e-001a7dda7111,5574.0,15.351842819339792
ebrains,uni2,a196300c-357f-11eb-9960-001a7dda7111,163.0,15.696462806748466
ebrains,uni2,a1963013-357f-11eb-8c98-001a7dda7111,322.0,15.01460597826087
ebrains,uni2,a1963015-357f-11eb-a1d3-001a7dda7111,3743.0,15.754464583889929
ebrains,uni2,a196301b-357f-11eb-a1b2-001a7dda7111,1363.0,15.259228264856931
ebrains,uni2,a1963020-357f-11eb-b911-001a7dda7111,3568.0,15.237160173766815
ebrains,uni2,a1963026-357f-11eb-8f23-001a7dda7111,1855.0,19.060474225067384
ebrains,uni2,a196302b-357f-11eb-9166-001a7dda7111,4457.0,15.89485114707202
ebrains,uni2,a196302e-357f-11eb-8d1e-001a7dda7111,439.0,16.33908741457859
ebrains,uni2,a1963030-357f-11eb-ad27-001a7dda7111,1311.0,15.893944269641494
ebrains,uni2,a1963032-357f-11eb-bfeb-001a7dda7111,224.0,17.835274832589285
ebrains,uni2,a1963036-357f-11eb-baa0-001a7dda7111,1177.0,20.05480697748513
ebrains,uni2,a196303d-357f-11eb-b8ae-001a7dda7111,4156.0,16.280216103224255
ebrains,uni2,a1963044-357f-11eb-b15e-001a7dda7111,4604.0,16.859870493049524
ebrains,uni2,a1963046-357f-11eb-aff6-001a7dda7111,468.0,15.8948484241453
ebrains,uni2,a1963049-357f-11eb-85a4-001a7dda7111,312.0,17.886167868589745
ebrains,uni2,a1963054-357f-11eb-a849-001a7dda7111,4022.0,19.367692534808555
ebrains,uni2,a196305e-357f-11eb-9b1d-001a7dda7111,573.0,13.945953315881326
ebrains,uni2,a1963063-357f-11eb-9d67-001a7dda7111,2289.0,15.314926687418088
ebrains,uni2,a1963064-357f-11eb-bc18-001a7dda7111,309.0,18.76663632686084
ebrains,uni2,a196306a-357f-11eb-91a9-001a7dda7111,3316.0,16.327434691646562
ebrains,uni2,a196306c-357f-11eb-9ccf-001a7dda7111,1144.0,16.674668105332167
ebrains,uni2,a1963071-357f-11eb-a209-001a7dda7111,1305.0,15.635500478927202
ebrains,uni2,a196307b-357f-11eb-9a77-001a7dda7111,2356.0,20.476406647920204
ebrains,uni2,a196307c-357f-11eb-9002-001a7dda7111,687.0,14.662311226346434
ebrains,uni2,a196307f-357f-11eb-b607-001a7dda7111,347.0,16.56758825648415
ebrains,uni2,a1963081-357f-11eb-aaf3-001a7dda7111,607.0,18.81960461285008
ebrains,uni2,a196308a-357f-11eb-87bc-001a7dda7111,97.0,17.582554768041238
ebrains,uni2,a19656f6-357f-11eb-968c-001a7dda7111,4545.0,15.728044210671069
ebrains,uni2,a19656f7-357f-11eb-994c-001a7dda7111,4819.0,16.354245564432453
ebrains,uni2,a19656f8-357f-11eb-85f7-001a7dda7111,3617.0,18.34819515482444
ebrains,uni2,a19656fb-357f-11eb-885d-001a7dda7111,4971.0,16.64316473043653
ebrains,uni2,a1965704-357f-11eb-a679-001a7dda7111,5312.0,15.91487434111446
ebrains,uni2,a1965716-357f-11eb-be58-001a7dda7111,3127.0,16.431783658458585
ebrains,uni2,a196571a-357f-11eb-899b-001a7dda7111,151.0,17.551272764900663
ebrains,uni2,a1965720-357f-11eb-ab88-001a7dda7111,2422.0,16.990545649256813
ebrains,uni2,a1965728-357f-11eb-88dd-001a7dda7111,630.0,17.311036706349206
ebrains,uni2,a196572b-357f-11eb-a30c-001a7dda7111,2069.0,16.78539602464959
ebrains,uni2,a196572c-357f-11eb-b90a-001a7dda7111,1795.0,18.641939415041783
ebrains,uni2,a1965733-357f-11eb-8d99-001a7dda7111,2954.0,15.624563621360869
ebrains,uni2,a196573d-357f-11eb-8282-001a7dda7111,180.0,15.616232638888889
ebrains,uni2,a196573e-357f-11eb-adf2-001a7dda7111,276.0,18.78702445652174
ebrains,uni2,a1965740-357f-11eb-a3e4-001a7dda7111,217.0,18.99996399769585
ebrains,uni2,a1965743-357f-11eb-be52-001a7dda7111,4215.0,17.173144647093714
ebrains,uni2,a1965745-357f-11eb-aeae-001a7dda7111,2257.0,17.78940172241914
ebrains,uni2,a1965749-357f-11eb-801a-001a7dda7111,516.0,17.366127664728683
ebrains,uni2,a196574a-357f-11eb-a0d8-001a7dda7111,1545.0,15.670823220064724
ebrains,uni2,a1965751-357f-11eb-909f-001a7dda7111,6435.0,18.325297445609944
ebrains,uni2,a1965752-357f-11eb-91da-001a7dda7111,2832.0,18.640931210275426
ebrains,uni2,a1965756-357f-11eb-b1e0-001a7dda7111,635.0,15.91599409448819
ebrains,uni2,a1965759-357f-11eb-9c4f-001a7dda7111,309.0,17.516434061488674
ebrains,uni2,a196575c-357f-11eb-9dff-001a7dda7111,357.0,16.86215423669468
ebrains,uni2,a1965760-357f-11eb-932f-001a7dda7111,3150.0,17.464804067460317
ebrains,uni2,a1965763-357f-11eb-8703-001a7dda7111,1871.0,14.537087453233564
ebrains,uni2,a1965766-357f-11eb-92da-001a7dda7111,4232.0,15.359954660916824
ebrains,uni2,a1965769-357f-11eb-979d-001a7dda7111,5864.0,15.512398213676672
ebrains,uni2,a196576b-357f-11eb-b10e-001a7dda7111,5323.0,17.86496542128499
ebrains,uni2,a1965771-357f-11eb-821a-001a7dda7111,1920.0,20.22646484375
ebrains,uni2,a1965781-357f-11eb-8a50-001a7dda7111,173.0,18.30559067919075
ebrains,uni2,a1965782-357f-11eb-8f87-001a7dda7111,3572.0,17.745011110722285
ebrains,uni2,a1965786-357f-11eb-9e26-001a7dda7111,2718.0,15.42061603200883
ebrains,uni2,a196578a-357f-11eb-bcaa-001a7dda7111,2302.0,16.495272453301478
ebrains,uni2,a196578b-357f-11eb-a121-001a7dda7111,790.0,14.3287480221519
ebrains,uni2,a1965797-357f-11eb-bdba-001a7dda7111,4932.0,19.928786179541767
ebrains,uni2,a1965798-357f-11eb-bfa0-001a7dda7111,3573.0,17.05848332983487
ebrains,uni2,a196579a-357f-11eb-8fad-001a7dda7111,726.0,15.634674156336088
ebrains,uni2,a19657a3-357f-11eb-af30-001a7dda7111,1867.0,17.416744777718264
ebrains,uni2,a19657b6-357f-11eb-8bf0-001a7dda7111,243.0,21.497620884773664
